agent-1            | 2025-11-17 07:39:13,959 INFO agent.tools.mcp_playwright:69 - Tool browser_wait_for returned: [TextContent(type='text', text='### Result\nWaited for 2\n\n### Ran Playwright code\n```js\nawait new Promise(f => setTimeout(f, 2 * 1000));\n```\n\n\n', annotations=None, meta=None)]
agent-1            | 2025-11-17 07:39:13,961 INFO agent.orchestrator:202 - → Routing from tools back to scraper
agent-1            | 2025-11-17 07:39:13,964 INFO agent.orchestrator:295 -    Graph iteration 16
agent-1            | 2025-11-17 07:39:13,965 INFO agent.workers.scraper:64 - 🌐 SCRAPER NODE: Processing web scraping request...
agent-1            | 2025-11-17 07:39:13,966 INFO agent.workers.scraper:75 -    Message count: 26 (trimmed from 25)
agent-1            | 2025-11-17 07:39:13,966 INFO agent.workers.scraper:78 -    System prompt length: ~766 chars
agent-1            | 2025-11-17 07:39:14,747 INFO agent.workers.scraper:82 - ✓ Scraper response generated
agent-1            | 2025-11-17 07:39:14,747 INFO agent.workers.scraper:83 -    Response length: 0 chars
agent-1            | 2025-11-17 07:39:14,747 INFO agent.workers.scraper:84 -    Has tool calls: True
agent-1            | 2025-11-17 07:39:14,749 INFO agent.workers.scraper:96 - → Routing to TOOLS
agent-1            | 2025-11-17 07:39:14,751 INFO agent.orchestrator:295 -    Graph iteration 17
agent-1            | 2025-11-17 07:39:14,753 INFO agent.tools.mcp_playwright:67 - Calling Playwright tool: browser_take_screenshot with args: {'filename': '401k_rollover_confirmation.png'}
